scenario,slice,metric,agent_a,agent_b,n_paired_seeds,paired_seeds,seed_set_matches_reference,mean_a,mean_b,mean_delta,ci_lower,ci_upper,ci_method,p_value,p_value_paired_t,effect_size_dz,effect_size_label,favored_agent,family,family_size,p_value_holm,p_value_bh,p_value_paired_t_holm,p_value_paired_t_bh
historical_bias_feedback,surface_shift,success_rate,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6310833333333333,0.6942499999999999,-0.06316666666666663,-0.07690869923557855,-0.04942463409775472,student_t,0.00048828125,6.580566249546421e-07,-2.920542143114573,large,structural_causal,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,1.579335899891141e-05,1.5483685293050402e-06
historical_bias_feedback,surface_shift,near_optimal_rate,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9439166666666666,0.9903333333333332,-0.04641666666666667,-0.05341600886052028,-0.039417324472813056,student_t,0.00048828125,1.5185994425225216e-08,-4.213502093484142,large,structural_causal,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,4.707658271819817e-07,6.074397770090086e-08
historical_bias_feedback,surface_shift,avg_cost,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.46291666666666664,0.2687375,0.19417916666666665,0.1600525938786146,0.22830573945471871,student_t,0.00048828125,7.490964930558958e-08,3.615234297826462,large,structural_causal,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,1.947650881945329e-06,1.9975906481490552e-07
historical_bias_feedback,surface_shift,fairness_gap_ses,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.06509517581195191,0.01680726542638459,0.04828791038556732,0.04103569040542228,0.055540130365712356,student_t,0.00048828125,1.4556441286471788e-08,4.230521772285392,large,structural_causal,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,4.6580612116709723e-07,6.074397770090086e-08
historical_bias_feedback,adversarial,success_rate,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.5669999999999998,0.6960833333333333,-0.12908333333333333,-0.1475904534126622,-0.11057621325400445,student_t,0.00048828125,8.929028571545994e-09,-4.431572107800742,large,structural_causal,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,2.2322571428864983e-07,2.2322571428864983e-08
historical_bias_feedback,adversarial,near_optimal_rate,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.8519166666666668,0.9863333333333334,-0.13441666666666666,-0.14240065033695984,-0.12643268299637347,student_t,0.00048828125,6.669545505341943e-13,-10.696950169056842,large,structural_causal,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,2.1342545617094217e-11,2.9642424468186413e-12
historical_bias_feedback,adversarial,avg_cost,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.55675,0.2820375,0.27471249999999997,0.2315866383365764,0.31783836166342355,student_t,0.00048828125,2.3153750154061218e-08,4.047316123034487,large,structural_causal,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,5.556900036974692e-07,5.447941212720286e-08
historical_bias_feedback,adversarial,fairness_gap_ses,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.09460834893826041,0.014371109741380996,0.0802372391968794,0.0743074214009732,0.08616705699278561,student_t,0.00048828125,7.217705396111347e-12,8.597280951159956,large,structural_causal,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,2.0931345648722906e-10,2.4059017987037825e-11
historical_bias_feedback,degradation,success_rate_drop,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.06350000000000001,-0.003250000000000012,0.06675000000000002,0.05218019710944998,0.08131980289055005,student_t,0.00048828125,6.802562184931975e-07,2.910878544325432,large,structural_causal,historical_bias_feedback::degradation,30,0.0146484375,0.0009765625,1.7006405462329936e-05,3.4012810924659875e-06
historical_bias_feedback,degradation,fairness_gap_increase,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.028542849842520274,0.0024398547495904205,0.02610299509292985,0.01591001337381506,0.03629597681204465,student_t,0.00048828125,0.00015183990244892957,1.6271050304564763,large,structural_causal,historical_bias_feedback::degradation,30,0.0146484375,0.0009765625,0.002125758634285014,0.00026795276902752277
historical_bias_feedback,degradation,near_optimal_rate_drop,baseline,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.09041666666666666,0.00391666666666667,0.08649999999999998,0.07742712796515333,0.09557287203484663,student_t,0.00048828125,3.1905297875969875e-10,6.057561237808451,large,structural_causal,historical_bias_feedback::degradation,30,0.0146484375,0.0009765625,9.571589362790962e-09,6.113763223849142e-09
historical_bias_feedback,overall,success_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6095277777777778,0.5637500000000001,0.04577777777777777,0.042417739460138285,0.04913781609541726,student_t,0.00048828125,6.69934771569645e-12,8.656393053778292,large,baseline,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,2.009804314708935e-10,2.327719995269837e-11
historical_bias_feedback,overall,near_optimal_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9127222222222223,0.8694722222222224,0.04324999999999999,0.0384960791129985,0.04800392088700148,student_t,0.00048828125,5.27594571464151e-10,5.780436744767618,large,baseline,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,1.2662269715139623e-08,1.2413989916803553e-09
historical_bias_feedback,overall,avg_cost,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.4921513888888889,0.5579722222222222,-0.06582083333333331,-0.07150749533847427,-0.06013417132819236,student_t,0.00048828125,3.932167846097278e-11,-7.354149456547565,large,baseline,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,1.0223636399852924e-09,1.0485780922926075e-10
historical_bias_feedback,overall,fairness_gap_ses,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.07418252884064078,0.04034438040356171,0.033838148437079066,0.030521481504468748,0.037154815369689384,student_t,0.00048828125,1.5378692346684185e-10,6.482331276872851,large,workflow,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,3.844673086671046e-09,3.844673086671046e-10
historical_bias_feedback,normal,success_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6305,0.5744999999999999,0.05600000000000002,0.04896122580773374,0.0630387741922663,student_t,0.00048828125,2.21274708516002e-09,5.0549572295512695,large,baseline,historical_bias_feedback::normal,40,0.01953125,0.00078125,6.195691838448056e-08,6.562569383073366e-09
historical_bias_feedback,normal,near_optimal_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9423333333333334,0.8848333333333334,0.05749999999999997,0.050600777728090324,0.06439922227190961,student_t,0.00048828125,1.3482674348541393e-09,5.2953442549772065,large,baseline,historical_bias_feedback::normal,40,0.01953125,0.00078125,4.044802304562418e-08,4.584180065001968e-09
historical_bias_feedback,normal,avg_cost,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.45678749999999996,0.53745,-0.08066250000000001,-0.09035888870928899,-0.07096611129071104,student_t,0.00048828125,1.3752540195005904e-09,-5.2855252548825975,large,baseline,historical_bias_feedback::normal,40,0.01953125,0.00078125,4.044802304562418e-08,4.584180065001968e-09
historical_bias_feedback,normal,fairness_gap_ses,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.06606549909574014,0.037787850820070905,0.02827764827566923,0.02199860921218261,0.03455668733915585,student_t,0.00048828125,8.074006592391281e-07,2.8613869672774825,large,workflow,historical_bias_feedback::normal,40,0.01953125,0.00078125,1.695541384402169e-05,1.6148013184782563e-06
historical_bias_feedback,surface_shift,success_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6310833333333333,0.5709166666666667,0.06016666666666668,0.04839218044573434,0.07194115288759903,student_t,0.00048828125,2.258223913136141e-07,3.246687411261743,large,baseline,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,5.645559782840352e-06,5.645559782840352e-07
historical_bias_feedback,surface_shift,near_optimal_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9439166666666666,0.8843333333333333,0.059583333333333315,0.05043810883500794,0.0687285578316587,student_t,0.00048828125,1.828493464275366e-08,4.13958606231045,large,baseline,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,5.485480392826098e-07,6.649067142819513e-08
historical_bias_feedback,surface_shift,avg_cost,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.46291666666666664,0.5423125,-0.07939583333333333,-0.09214166266860789,-0.06665000399805877,student_t,0.00048828125,2.9248386007282788e-08,-3.9578205915990115,large,baseline,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,8.482031942112008e-07,9.749462002427596e-08
historical_bias_feedback,surface_shift,fairness_gap_ses,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.06509517581195191,0.0343045401063028,0.030790635705649095,0.023726851056608145,0.03785442035469005,student_t,0.00048828125,1.1168935074787073e-06,2.7695403459940953,large,workflow,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,2.4571657164531562e-05,2.3513547525867522e-06
historical_bias_feedback,adversarial,success_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.5669999999999998,0.5458333333333333,0.021166666666666622,0.016121150971017115,0.02621218236231613,student_t,0.00048828125,1.6304455013529236e-06,2.665467554362153,large,baseline,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,2.282623701894093e-05,2.415474816819146e-06
historical_bias_feedback,adversarial,near_optimal_rate,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.8519166666666668,0.8392499999999999,0.012666666666666668,0.0049259902718214905,0.020407343061511846,student_t,0.0078125,0.004157953431838775,1.0397044946678242,large,baseline,historical_bias_feedback::adversarial,40,0.0703125,0.009765625,0.03742158088654897,0.0051974417897984685
historical_bias_feedback,adversarial,avg_cost,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.55675,0.5941541666666668,-0.03740416666666669,-0.0445404235906775,-0.030267909742655877,student_t,0.00048828125,1.742376014241468e-07,-3.330243562252847,large,baseline,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,3.484752028482936e-06,3.318811455698034e-07
historical_bias_feedback,adversarial,fairness_gap_ses,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.09460834893826041,0.05634465559830646,0.038263693339953955,0.03144885937287408,0.04507852730703383,student_t,0.00048828125,8.594157479927567e-08,3.56745167833391,large,workflow,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,1.8907146455840648e-06,1.8092963115636983e-07
historical_bias_feedback,degradation,success_rate_drop,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.06350000000000001,0.028666666666666608,0.034833333333333404,0.024660802054877057,0.04500586461178975,student_t,0.0009765625,1.1464700317824374e-05,2.1756673440236485,large,workflow,historical_bias_feedback::degradation,30,0.0146484375,0.001723345588235294,0.00024075870667431186,3.286779217409279e-05
historical_bias_feedback,degradation,fairness_gap_increase,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.028542849842520274,0.018556804778235552,0.009986045064284722,-0.0005755498190395513,0.020547639947608998,student_t,0.06103515625,0.06158698521879497,0.6007454745454286,medium,workflow,historical_bias_feedback::degradation,30,0.3662109375,0.0732421875,0.36952191131276985,0.07390438226255397
historical_bias_feedback,degradation,near_optimal_rate_drop,baseline,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.09041666666666666,0.045583333333333365,0.0448333333333333,0.03360774232875717,0.05605892433790943,student_t,0.00048828125,2.6380993423971345e-06,2.5375716049396053,large,workflow,historical_bias_feedback::degradation,30,0.0146484375,0.0009765625,6.331438421753123e-05,1.1306140038844863e-05
historical_bias_feedback,overall,success_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6852777777777778,0.6856111111111112,-0.0003333333333333244,-0.02920533934626234,0.02853867267959569,student_t,0.98193359375,0.9801823975187682,-0.007335475605027151,negligible,stability_filtered,historical_bias_feedback::overall,40,1.0,0.98193359375,1.0,0.9801823975187682
historical_bias_feedback,overall,near_optimal_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.993111111111111,0.9932499999999999,-0.0001388888888888921,-0.0025118609758703696,0.0022340831980925857,student_t,0.89404296875,0.8998232470713914,-0.03718787523495033,negligible,stability_filtered,historical_bias_feedback::overall,40,1.0,0.9169671474358975,1.0,0.9228956380219399
historical_bias_feedback,overall,avg_cost,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3883152777777778,0.34483749999999996,0.04347777777777776,-0.014051019619693662,0.10100657517524919,student_t,0.11865234375,0.12442855950048193,0.48018493905806564,small,stability_filtered,historical_bias_feedback::overall,40,0.59326171875,0.1318359375,0.6221427975024096,0.13825395500053547
historical_bias_feedback,overall,fairness_gap_ses,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.0336026864707902,0.010845977270243482,0.022756709200546718,0.019239463632434697,0.02627395476865874,student_t,0.00048828125,1.9669054748748862e-08,4.110865428463614,large,stability_filtered,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,3.737120402262284e-07,3.576191772499793e-08
historical_bias_feedback,normal,success_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6909166666666667,0.6830833333333333,0.007833333333333312,-0.023236455024363348,0.03890312169102997,student_t,0.5791015625,0.5900589833641736,0.1601897796482443,negligible,causal_light,historical_bias_feedback::normal,40,1.0,0.5939503205128205,1.0,0.6051887008863319
historical_bias_feedback,normal,near_optimal_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9950000000000001,0.9935833333333334,0.0014166666666666679,-0.0017481253756774704,0.004581458709010806,student_t,0.40625,0.3456840002325883,0.28441270232134547,small,causal_light,historical_bias_feedback::normal,40,1.0,0.4391891891891892,1.0,0.3737124326838792
historical_bias_feedback,normal,avg_cost,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.37842916666666665,0.34775833333333334,0.030670833333333314,-0.02925260291854858,0.09059426958521521,student_t,0.28125,0.28391394802561787,0.32520360987277674,small,stability_filtered,historical_bias_feedback::normal,40,1.0,0.3125,1.0,0.3154599422506865
historical_bias_feedback,normal,fairness_gap_ses,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.03270715854427401,0.02059881626618025,0.012108342278093757,0.005976958672215754,0.018239725883971762,student_t,0.001953125,0.0011620670152558466,1.2547369634349859,large,stability_filtered,historical_bias_feedback::normal,40,0.0234375,0.0026041666666666665,0.015106871198326006,0.0016600957360797808
historical_bias_feedback,surface_shift,success_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6869166666666667,0.6880000000000001,-0.0010833333333333344,-0.029280707042731568,0.027114040376064897,student_t,0.935546875,0.9341297166360955,-0.024410683362426955,negligible,stability_filtered,historical_bias_feedback::surface_shift,40,1.0,0.935546875,1.0,0.9341297166360955
historical_bias_feedback,surface_shift,near_optimal_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9954166666666665,0.9943333333333334,0.0010833333333333344,-0.0017768997055729243,0.003943566372239593,student_t,0.484375,0.4222178571319096,0.2406507273740717,small,causal_light,historical_bias_feedback::surface_shift,40,1.0,0.5098684210526315,1.0,0.44443984961253646
historical_bias_feedback,surface_shift,avg_cost,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3822583333333332,0.3411958333333333,0.04106249999999994,-0.017836365231902948,0.09996136523190283,student_t,0.14794921875,0.153162279420622,0.44296044895241254,small,stability_filtered,historical_bias_feedback::surface_shift,40,1.0,0.17405790441176472,1.0,0.18019091696543765
historical_bias_feedback,surface_shift,fairness_gap_ses,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.03756169097629759,0.020844818798343472,0.016716872177954117,0.008372609971543162,0.025061134384365073,student_t,0.00244140625,0.0010466641936763114,1.2728979011050912,large,stability_filtered,historical_bias_feedback::surface_shift,40,0.03173828125,0.003367456896551724,0.013802552705167956,0.0014952345623947306
historical_bias_feedback,adversarial,success_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.678,0.6857500000000001,-0.007749999999999979,-0.03651774558438384,0.021017745584383882,student_t,0.56689453125,0.5652103728808366,-0.17116791659427022,negligible,stability_filtered,historical_bias_feedback::adversarial,40,1.0,0.56689453125,1.0,0.5652103728808366
historical_bias_feedback,adversarial,near_optimal_rate,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9889166666666666,0.9918333333333332,-0.0029166666666666694,-0.00568562673485282,-0.00014770659848051867,student_t,0.05224609375,0.04069277437344291,-0.669262662662494,medium,stability_filtered,historical_bias_feedback::adversarial,40,0.41796875,0.06332859848484848,0.2938693734860093,0.04787385220405048
historical_bias_feedback,adversarial,avg_cost,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.4042583333333332,0.34555833333333336,0.058699999999999954,0.004333111481214298,0.1130668885187856,student_t,0.060546875,0.03673367168575116,0.6860094749265286,medium,stability_filtered,historical_bias_feedback::adversarial,40,0.41796875,0.06919642857142858,0.2938693734860093,0.044525662649395344
historical_bias_feedback,adversarial,fairness_gap_ses,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.042049804005836494,0.016790830723477954,0.025258973282358533,0.020653645824505754,0.029864300740211312,student_t,0.00048828125,1.0940633399180367e-07,3.484830580130877,large,stability_filtered,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,2.297533013827877e-06,2.1881266798360735e-07
historical_bias_feedback,degradation,success_rate_drop,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.012916666666666623,-0.002666666666666669,0.015583333333333291,0.004748266060890833,0.02641840060577575,student_t,0.01318359375,0.008989988109866134,0.9138085974521205,large,stability_filtered,historical_bias_feedback::degradation,30,0.11865234375,0.017832880434782608,0.08090989298879521,0.012259074695272003
historical_bias_feedback,degradation,fairness_gap_increase,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.009342645461562481,-0.0038079855427022944,0.013150631004264779,0.005550098230636932,0.020751163777892625,student_t,0.005859375,0.002901793652927357,1.0993324492118635,large,stability_filtered,historical_bias_feedback::degradation,30,0.064453125,0.0087890625,0.03191973018220093,0.004352690479391035
historical_bias_feedback,degradation,near_optimal_rate_drop,causal_light,stability_filtered,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.006083333333333339,0.0017500000000000016,0.0043333333333333375,0.0019508574581461996,0.006715809208520475,student_t,0.00537109375,0.0020747012445613516,1.1556333786054844,large,stability_filtered,historical_bias_feedback::degradation,30,0.064453125,0.008480674342105263,0.024896414934736218,0.003275844070360029
historical_bias_feedback,overall,success_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6852777777777778,0.6943888888888888,-0.009111111111111098,-0.02651993916659823,0.008297716944376036,student_t,0.2724609375,0.2737785954551376,-0.3325280598686764,small,structural_causal,historical_bias_feedback::overall,40,1.0,0.29455236486486486,1.0,0.29597685995150014
historical_bias_feedback,overall,near_optimal_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.993111111111111,0.9889722222222223,0.004138888888888896,0.0013068326440397017,0.00697094513373809,student_t,0.0126953125,0.008208359163717514,0.9285566075892837,large,causal_light,historical_bias_feedback::overall,40,0.1015625,0.015388257575757576,0.06566687330974011,0.00994952625905153
historical_bias_feedback,overall,avg_cost,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3883152777777778,0.2734972222222222,0.11481805555555553,0.07503585021895554,0.15460026089215553,student_t,0.0009765625,5.426768565917686e-05,1.8337825025210674,large,structural_causal,historical_bias_feedback::overall,40,0.01953125,0.0012600806451612903,0.0007054799135692993,7.752526522739552e-05
historical_bias_feedback,overall,fairness_gap_ses,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.0336026864707902,0.007555989681360478,0.02604669678942972,0.021971427008127598,0.030121966570731844,student_t,0.00048828125,2.2355808674143034e-08,4.060904549426616,large,structural_causal,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,4.024045561345746e-07,3.887966725937919e-08
historical_bias_feedback,normal,success_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6909166666666667,0.6928333333333333,-0.0019166666666666592,-0.019498388342429878,0.015665055009096557,student_t,0.837890625,0.8147895169138686,-0.06926465582668158,negligible,structural_causal,historical_bias_feedback::normal,40,1.0,0.837890625,1.0,0.8147895169138686
historical_bias_feedback,normal,near_optimal_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9950000000000001,0.9902500000000001,0.004750000000000004,0.001073779719929,0.008426220280071008,student_t,0.0185546875,0.015971017606062433,0.8209535296808531,large,causal_light,historical_bias_feedback::normal,40,0.1484375,0.022490530303030304,0.12776814084849947,0.019358809219469614
historical_bias_feedback,normal,avg_cost,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.37842916666666665,0.26971666666666666,0.10871249999999998,0.07037553559423135,0.1470494644057686,student_t,0.0009765625,6.336653474472829e-05,1.8017239550470499,large,structural_causal,historical_bias_feedback::normal,40,0.01953125,0.0014467592592592592,0.0009504980211709243,9.748697653035122e-05
historical_bias_feedback,normal,fairness_gap_ses,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.03270715854427401,0.011931254991790574,0.020775903552483436,0.014383907184458235,0.027167899920508637,student_t,0.00048828125,1.859459029092209e-05,2.065141871815401,large,structural_causal,historical_bias_feedback::normal,40,0.01953125,0.00078125,0.0003347026252365976,3.233841789725581e-05
historical_bias_feedback,surface_shift,success_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6869166666666667,0.6942499999999999,-0.007333333333333293,-0.026219050969959003,0.011552384303292418,student_t,0.42041015625,0.41097575963623134,-0.2467143582638791,small,structural_causal,historical_bias_feedback::surface_shift,40,1.0,0.45449746621621623,1.0,0.4442981185256555
historical_bias_feedback,surface_shift,near_optimal_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9954166666666665,0.9903333333333332,0.005083333333333338,0.0019418192683433254,0.00822484739832335,student_t,0.0078125,0.004461497651254519,1.0281016872018804,large,causal_light,historical_bias_feedback::surface_shift,40,0.0859375,0.010416666666666666,0.04907647416379971,0.005948663535006025
historical_bias_feedback,surface_shift,avg_cost,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3822583333333332,0.2687375,0.1135208333333333,0.07150507779561793,0.15553658887104865,student_t,0.00146484375,9.637241539825256e-05,1.7166821221501911,large,structural_causal,historical_bias_feedback::surface_shift,40,0.02197265625,0.002170138888888889,0.0016383310617702936,0.00016062069233042093
historical_bias_feedback,surface_shift,fairness_gap_ses,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.03756169097629759,0.01680726542638459,0.020754425549913,0.012807689848057946,0.028701161251768054,student_t,0.00048828125,0.00012869300027992946,1.6593898887621163,large,structural_causal,historical_bias_feedback::surface_shift,40,0.01953125,0.00078125,0.0020590880044788714,0.00020590880044788713
historical_bias_feedback,adversarial,success_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.678,0.6960833333333333,-0.018083333333333295,-0.036899208030379486,0.0007325413637128964,student_t,0.0703125,0.05804155273167377,-0.6106334162426178,medium,structural_causal,historical_bias_feedback::adversarial,40,0.41796875,0.078125,0.3205419872277177,0.06449061414630419
historical_bias_feedback,adversarial,near_optimal_rate,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.9889166666666666,0.9863333333333334,0.0025833333333333355,-0.0004992168274334445,0.005665883494100115,student_t,0.10546875,0.09217996107296805,0.5324720139691258,medium,causal_light,historical_bias_feedback::adversarial,40,0.421875,0.11402027027027027,0.3687198442918722,0.09965401197077628
historical_bias_feedback,adversarial,avg_cost,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.4042583333333332,0.2820375,0.12222083333333332,0.08130633865120501,0.16313532801546163,student_t,0.0009765625,3.9980528870029164e-05,1.8979927104880983,large,structural_causal,historical_bias_feedback::adversarial,40,0.01953125,0.0013469827586206897,0.00047976634644035,5.514555706210919e-05
historical_bias_feedback,adversarial,fairness_gap_ses,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.042049804005836494,0.014371109741380996,0.027678694264455492,0.02207985533736364,0.033277533191547345,student_t,0.00048828125,3.1604847975028295e-07,3.141044696849788,large,structural_causal,historical_bias_feedback::adversarial,40,0.01953125,0.0006975446428571429,5.37282415575481e-06,5.267474662504716e-07
historical_bias_feedback,degradation,success_rate_drop,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.012916666666666623,-0.003250000000000012,0.016166666666666635,0.005269539068548743,0.027063794264784526,student_t,0.0087890625,0.007527517486345333,0.9426162860488304,large,structural_causal,historical_bias_feedback::degradation,30,0.087890625,0.012555803571428572,0.07527517486345334,0.010753596409064762
historical_bias_feedback,degradation,fairness_gap_increase,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.009342645461562481,0.0024398547495904205,0.006902790711972061,-0.002472973304592595,0.016278554728536718,student_t,0.130859375,0.1334239104563181,0.46778310211397695,small,structural_causal,historical_bias_feedback::degradation,30,0.5234375,0.14539930555555555,0.5336956418252724,0.14744631387219728
historical_bias_feedback,degradation,near_optimal_rate_drop,causal_light,structural_causal,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.006083333333333339,0.00391666666666667,0.0021666666666666687,-0.0008114281773172537,0.005144761510650591,student_t,0.154296875,0.13761655961405078,0.46225335144219376,small,structural_causal,historical_bias_feedback::degradation,30,0.5234375,0.16531808035714285,0.5336956418252724,0.14744631387219728
historical_bias_feedback,overall,success_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.6852777777777778,0.5637500000000001,0.12152777777777779,0.11945766963398231,0.12359788592157327,student_t,0.00048828125,7.469617779883702e-19,37.30001565366433,large,causal_light,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,2.987847111953481e-17,2.987847111953481e-17
historical_bias_feedback,overall,near_optimal_rate,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.993111111111111,0.8694722222222224,0.1236388888888889,0.12010134821540736,0.12717642956237044,student_t,0.00048828125,2.229324851525236e-16,22.20650147256631,large,causal_light,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,8.471434435795896e-15,2.9724331353669815e-15
historical_bias_feedback,overall,avg_cost,causal_light,workflow,12,"0,1,2,3,4,5,6,7,8,9,10,11",True,0.3883152777777778,0.5579722222222222,-0.16965694444444443,-0.17276545995896306,-0.1665484289299258,student_t,0.00048828125,1.6648442738499088e-18,-34.67728542490647,large,causal_light,historical_bias_feedback::overall,40,0.01953125,0.0006510416666666666,6.492892668014645e-17,3.3296885476998175e-17
